840300,2,170318403002,19
839700,2,170318397002,10
310800,3,170313108003,37
841300,1,170318413001,11
291600,1,170312916001,9
310500,1,170313105001,26
841300,3,170318413003,23
843200,1,170318432001,10
600900,3,170316009003,9
839700,3,170318397003,4
842900,3,170318429003,3
310600,2,170313106002,32
600900,4,170316009004,7
842900,1,170318429001,2
600600,2,170316006002,10
843500,1,170318435001,3
841200,1,170318412001,2
839700,1,170318397001,8
301200,1,170313012001,2
841200,3,170318412003,3
310900,2,170313109002,5
283800,2,170312838002,1
570100,1,170315701001,54
620100,2,170316201002,27
842800,5,170318428005,31
842800,6,170318428006,19
842800,4,170318428004,11
580502,2,170315805022,20
570500,2,170315705002,37
620200,2,170316202002,17
580501,1,170315805011,27
570200,1,170315702001,28
570300,3,170315703003,19
630500,4,170316305004,22
580300,1,170315803001,42
630300,2,170316303002,41
580501,4,170315805014,37
580700,2,170315807002,27
580502,3,170315805023,22
580501,2,170315805012,25
580100,2,170315801002,19
560400,1,170315604001,35
630500,1,170316305001,6
842800,2,170318428002,10
620200,1,170316202001,15
580200,2,170315802002,11
630500,3,170316305003,7
570500,1,170315705001,9
620100,3,170316201003,9
580501,3,170315805013,14
630300,1,170316303001,17
842800,3,170318428003,20
620100,1,170316201001,20
560100,1,170315601001,25
580600,4,170315806004,18
630400,3,170316304003,13
580100,1,170315801001,45
570300,1,170315703001,13
580502,1,170315805021,12
580800,1,170315808001,12
580700,3,170315807003,8
580700,1,170315807001,6
630500,2,170316305002,4
580400,3,170315804003,12
580200,1,170315802001,22
570300,2,170315703002,13
842800,1,170318428001,16
580600,3,170315806003,20
570300,4,170315703004,14
570400,1,170315704001,4
630200,1,170316302001,12
630400,1,170316304001,1
580400,2,170315804002,5
570400,2,170315704002,11
580400,4,170315804004,10
580400,1,170315804001,1
580600,2,170315806002,11
580600,1,170315806001,4
081202,4,170310812024,1
081300,4,170310813004,1
081201,1,170310812011,1
081500,2,170310815002,1
081201,3,170310812013,3
250400,5,170312504005,40
200402,1,170312004021,7
191100,6,170311911006,8
250300,3,170312503003,6
191302,1,170311913021,39
191000,1,170311910001,13
190601,1,170311906011,3
200402,2,170312004022,17
250200,2,170312502002,17
190702,3,170311907023,9
230500,2,170312305002,13
200300,1,170312003001,28
191302,2,170311913022,15
831200,2,170318312002,25
190800,4,170311908004,3
190702,1,170311907021,10
200200,1,170312002001,3
190602,2,170311906022,25
191301,3,170311913013,4
190800,1,170311908001,12
831200,3,170318312003,24
250200,1,170312502001,11
250300,2,170312503002,14
191301,1,170311913011,11
190702,2,170311907022,8
230500,1,170312305001,18
200401,2,170312004012,5
191100,5,170311911005,6
200402,3,170312004023,11
200200,3,170312002003,29
191200,1,170311912001,14
190601,3,170311906013,13
190900,1,170311909001,23
200401,1,170312004011,5
200200,2,170312002002,26
250400,4,170312504004,14
190602,1,170311906021,2
250400,3,170312504003,8
190701,2,170311907012,96
191100,1,170311911001,36
190800,2,170311908002,22
190800,5,170311908005,13
190800,3,170311908003,5
200200,4,170312002004,3
191000,2,170311910002,10
191301,2,170311913012,7
250300,4,170312503004,8
250300,1,170312503001,2
191100,2,170311911002,9
250400,2,170312504002,2
191100,3,170311911003,4
190601,2,170311906012,16
190701,1,170311907011,6
190602,3,170311906023,5
191200,2,170311912002,4
191100,4,170311911004,15
200300,2,170312003002,2
220702,2,170312207022,2
590600,2,170315906002,37
590500,1,170315905001,19
842600,1,170318426001,7
611700,3,170316117003,5
611300,2,170316113002,16
840000,2,170318400002,5
842600,4,170318426004,14
839900,2,170318399002,9
842600,2,170318426002,22
842600,3,170318426003,15
839900,5,170318399005,12
611900,1,170316119001,8
590700,1,170315907001,13
611500,2,170316115002,15
590700,2,170315907002,50
612000,2,170316120002,9
612100,1,170316121001,26
843800,1,170318438001,39
839900,4,170318399004,10
839900,1,170318399001,10
611400,1,170316114001,15
835500,1,170318355001,10
611200,2,170316112002,12
839900,3,170318399003,6
610400,1,170316104001,13
590600,3,170315906003,24
843800,2,170318438002,6
612000,1,170316120001,7
610800,1,170316108001,40
836100,2,170318361002,1
840300,1,170318403001,2
835600,1,170318356001,6
611100,3,170316111003,10
590600,1,170315906001,14
611700,1,170316117001,46
611900,2,170316119002,5
835600,2,170318356002,13
630100,1,170316301001,21
611300,3,170316113003,11
611000,1,170316110001,8
611400,3,170316114003,10
611600,2,170316116002,13
611700,2,170316117002,6
835500,2,170318355002,5
611800,1,170316118001,10
610300,2,170316103002,9
611800,2,170316118002,1
610300,1,170316103001,5
611400,2,170316114002,2
610300,3,170316103003,10
611100,2,170316111002,6
611100,1,170316111001,1
611300,1,170316113001,3
611500,1,170316115001,2
835700,1,170318357001,5
380500,1,170313805001,2
611600,1,170316116001,7
611200,1,170316112001,1
832600,3,170318326003,22
070200,1,170310702001,10
071400,4,170310714004,1
070700,2,170310707002,2
832500,1,170318325001,11
071200,1,170310712001,18
071100,1,170310711001,17
832500,2,170318325002,17
071300,1,170310713001,15
070700,1,170310707001,2
071300,2,170310713002,30
070400,3,170310704003,2
071200,2,170310712002,20
832300,1,170318323001,10
071400,1,170310714001,6
071100,2,170310711002,6
070600,1,170310706001,6
070400,2,170310704002,5
070200,2,170310702002,15
071000,2,170310710002,9
832600,1,170318326001,7
070300,1,170310703001,3
070102,1,170310701021,2
070101,3,170310701013,2
071800,1,170310718001,8
071500,4,170310715004,21
070102,3,170310701023,3
070500,2,170310705002,7
071500,1,170310715001,1
071500,6,170310715006,2
832600,2,170318326002,9
071000,1,170310710001,21
071700,2,170310717002,8
070200,3,170310702003,1
070500,1,170310705001,4
070300,2,170310703002,1
070600,2,170310706002,8
071700,1,170310717001,1
071800,2,170310718002,1
070101,2,170310701012,1
180100,4,170311801004,67
151200,3,170311512003,7
170500,1,170311705001,8
171000,5,170311710005,34
190402,1,170311904021,59
171000,6,170311710006,37
190401,2,170311904012,13
150402,3,170311504023,46
170300,1,170311703001,1
170600,1,170311706001,13
171000,3,170311710003,56
170400,1,170311704001,10
150600,1,170311506001,25
171100,1,170311711001,9
170700,1,170311707001,15
190402,2,170311904022,76
170500,3,170311705003,33
150402,1,170311504021,18
150600,4,170311506004,28
171000,4,170311710004,50
170800,2,170311708002,9
150402,2,170311504022,26
171000,1,170311710001,4
170400,2,170311704002,23
171100,2,170311711002,13
180100,5,170311801005,20
170300,3,170311703003,21
171100,3,170311711003,4
170200,3,170311702003,11
180100,1,170311801001,9
170500,4,170311705004,7
150502,3,170311505023,10
170300,5,170311703005,28
150600,3,170311506003,14
170600,2,170311706002,12
170700,3,170311707003,17
171000,2,170311710002,4
190401,1,170311904011,11
150502,1,170311505021,13
150502,2,170311505022,5
170800,3,170311708003,24
170500,2,170311705002,10
180100,2,170311801002,2
170700,2,170311707002,1
151200,2,170311512002,20
170400,3,170311704003,9
170300,4,170311703004,13
170200,1,170311702001,19
151200,1,170311512001,9
170400,4,170311704004,2
170200,2,170311702002,19
180100,3,170311801003,11
150600,2,170311506002,6
170800,1,170311708001,14
170100,1,170311701001,2
170300,2,170311703002,1
030500,3,170310305003,4
030200,1,170310302001,9
030300,2,170310303002,2
030400,2,170310304002,9
030200,3,170310302003,6
030604,3,170310306043,2
030603,1,170310306031,3
030500,4,170310305004,3
030200,2,170310302002,8
030103,2,170310301032,8
030200,4,170310302004,15
020902,1,170310209021,14
030400,1,170310304001,8
030300,1,170310303001,4
030500,2,170310305002,3
030101,2,170310301012,1
030104,1,170310301041,2
030601,3,170310306013,4
030101,1,170310301011,1
030603,2,170310306032,3
030604,2,170310306042,1
030500,1,170310305001,1
030101,3,170310301013,1
301801,2,170313018012,32
300600,2,170313006002,13
830500,3,170318305003,9
291200,2,170312912002,13
301803,3,170313018033,21
838700,4,170318387004,14
300900,1,170313009001,28
292200,2,170312922002,5
301702,1,170313017021,6
292200,3,170312922003,9
840700,2,170318407002,15
292500,1,170312925001,9
301803,2,170313018032,14
301801,1,170313018011,15
292400,1,170312924001,20
300900,3,170313009003,27
301802,1,170313018021,3
843400,1,170318434001,14
301600,1,170313016001,7
300900,2,170313009002,43
301802,2,170313018022,29
301701,3,170313017013,10
301100,2,170313011002,38
841700,1,170318417001,13
301100,1,170313011001,14
300500,1,170313005001,6
301802,3,170313018023,14
292500,4,170312925004,7
840800,2,170318408002,14
290900,4,170312909004,12
838700,1,170318387001,53
301600,2,170313016002,32
300500,2,170313005002,16
300700,1,170313007001,11
838700,3,170318387003,10
290900,3,170312909003,10
301702,3,170313017023,5
300700,3,170313007003,8
300800,1,170313008001,6
292500,3,170312925003,12
840700,1,170318407001,13
301803,1,170313018031,25
840800,1,170318408001,29
841400,2,170318414002,6
292500,2,170312925002,9
843100,2,170318431002,17
291200,1,170312912001,9
841500,1,170318415001,7
838700,2,170318387002,21
290900,2,170312909002,26
300600,1,170313006001,3
301701,2,170313017012,11
301702,2,170313017022,9
292400,2,170312924002,4
841400,1,170318414001,13
841600,1,170318416001,20
292200,1,170312922001,2
830500,2,170318305002,4
841500,2,170318415002,6
290900,1,170312909001,4
843100,1,170318431001,18
300800,2,170313008002,16
301701,1,170313017011,1
300700,2,170313007002,2
220300,1,170312203001,6
221500,1,170312215001,12
221600,2,170312216002,52
830900,1,170318309001,5
240500,1,170312405001,16
221400,3,170312214003,23
831200,1,170318312001,2
240700,1,170312407001,23
220601,2,170312206012,7
220702,4,170312207024,7
240600,1,170312406001,22
221000,1,170312210001,15
832400,1,170318324001,29
832200,2,170318322002,19
221100,3,170312211003,18
220400,1,170312204001,7
221200,2,170312212002,2
220602,5,170312206025,8
222800,1,170312228001,10
221600,1,170312216001,12
220602,4,170312206024,15
220701,1,170312207011,10
221500,2,170312215002,24
220300,2,170312203002,5
832400,2,170318324002,12
220602,2,170312206022,1
230400,1,170312304001,6
831000,1,170318310001,12
221300,1,170312213001,4
222900,1,170312229001,8
221000,2,170312210002,4
220500,3,170312205003,7
220400,2,170312204002,3
220701,3,170312207013,8
220702,1,170312207021,3
220902,2,170312209022,4
220601,1,170312206011,4
222200,1,170312222001,6
832200,1,170318322001,5
220901,3,170312209013,15
220902,1,170312209021,7
230100,1,170312301001,10
830900,2,170318309002,13
230200,1,170312302001,4
221200,1,170312212001,16
220702,3,170312207023,1
830900,3,170318309003,3
221100,2,170312211002,16
230400,2,170312304002,2
222700,2,170312227002,3
240800,2,170312408002,1
222200,2,170312222002,5
240800,1,170312408001,1
222600,1,170312226001,5
221300,2,170312213002,4
221100,1,170312211001,9
221400,1,170312214001,3
221300,3,170312213003,1
220901,1,170312209011,7
222500,1,170312225001,2
832200,3,170318322003,8
222700,1,170312227001,7
220901,2,170312209012,4
220701,2,170312207012,4
221400,2,170312214002,1
243500,2,170312435002,3
242000,1,170312420001,13
241600,2,170312416002,7
243400,1,170312434001,7
243300,2,170312433002,6
243400,3,170312434003,3
842300,1,170318423001,13
842200,1,170318422001,4
243400,2,170312434002,12
243500,1,170312435001,5
243300,1,170312433001,17
242000,2,170312420002,15
842300,2,170318423002,3
242000,3,170312420003,6
670900,2,170316709002,26
672000,1,170316720001,9
670200,1,170316702001,18
671900,1,170316719001,24
670400,1,170316704001,45
670500,1,170316705001,7
670700,1,170316707001,9
671300,1,170316713001,7
670100,1,170316701001,6
671600,3,170316716003,35
660700,1,170316607001,23
671100,1,170316711001,7
671500,2,170316715002,13
672000,3,170316720003,11
670300,2,170316703002,10
661000,2,170316610002,14
834900,2,170318349002,25
834900,1,170318349001,5
671800,1,170316718001,12
672000,4,170316720004,8
660700,2,170316607002,16
671200,1,170316712001,5
670600,1,170316706001,7
670900,1,170316709001,5
661000,1,170316610001,14
670300,1,170316703001,13
671400,2,170316714002,6
671500,3,170316715003,23
671400,1,170316714001,3
672000,2,170316720002,17
671300,2,170316713002,7
671600,2,170316716002,12
670800,1,170316708001,1
670800,2,170316708002,18
670600,2,170316706002,13
671600,1,170316716001,3
671300,3,170316713003,7
670100,2,170316701002,1
835000,1,170318350001,11
670700,2,170316707002,3
671500,1,170316715001,4
835100,1,170318351001,2
671200,2,170316712002,2
010400,3,170310104003,7
010701,1,170310107011,15
010300,2,170310103002,18
010600,1,170310106001,16
010503,1,170310105031,16
010202,2,170310102022,3
010501,3,170310105013,21
010502,2,170310105022,9
010701,2,170310107012,17
010201,3,170310102013,8
010502,1,170310105021,15
010702,1,170310107021,9
830600,3,170318306003,14
010702,3,170310107023,1
010501,2,170310105012,13
010503,2,170310105032,19
010400,2,170310104002,8
010600,2,170310106002,1
010400,1,170310104001,2
010600,3,170310106003,18
830600,1,170318306001,6
010501,1,170310105011,2
010100,1,170310101001,7
010100,2,170310101002,3
010702,2,170310107022,3
830600,4,170318306004,3
010600,4,170310106004,3
010702,4,170310107024,8
010300,4,170310103004,5
830600,2,170318306002,1
010300,3,170310103003,1
010100,3,170310101003,2
080100,2,170310801002,3
080201,3,170310802013,1
081000,2,170310810002,17
080400,1,170310804001,7
080300,3,170310803003,3
081000,6,170310810006,4
081100,2,170310811002,1
080400,3,170310804003,4
081000,5,170310810005,1
080201,1,170310802011,2
080202,2,170310802022,2
080100,6,170310801006,1
080300,2,170310803002,9
080300,4,170310803004,12
081000,1,170310810001,5
081100,1,170310811001,1
080202,3,170310802023,3
080300,1,170310803001,1
020602,2,170310206022,3
020100,2,170310201002,10
020400,2,170310204002,6
020400,3,170310204003,10
020601,1,170310206011,9
020601,3,170310206013,1
020301,3,170310203013,19
010201,1,170310102011,12
020302,3,170310203023,7
020500,1,170310205001,7
020200,2,170310202002,13
010201,2,170310102012,16
020400,1,170310204001,18
020200,1,170310202001,7
020602,4,170310206024,5
020602,1,170310206021,4
020100,1,170310201001,9
020500,4,170310205004,6
020302,2,170310203022,3
020500,2,170310205002,3
020200,4,170310202004,3
020200,3,170310202003,5
020301,2,170310203012,2
020601,2,170310206012,1
020301,1,170310203011,1
020500,3,170310205003,5
242300,2,170312423002,18
242300,1,170312423001,34
242200,1,170312422001,19
243100,2,170312431002,26
240300,1,170312403001,30
242600,2,170312426002,9
242100,2,170312421002,5
241100,2,170312411002,8
831000,2,170318310002,46
241200,1,170312412001,9
241200,2,170312412002,2
240200,1,170312402001,32
242600,1,170312426001,10
242100,3,170312421003,16
242400,2,170312424002,13
242400,1,170312424001,7
241400,4,170312414004,7
242600,3,170312426003,2
241500,3,170312415003,4
243200,1,170312432001,3
243100,1,170312431001,7
243200,2,170312432002,5
241300,1,170312413001,6
241500,2,170312415002,4
241500,1,170312415001,4
241100,1,170312411001,11
241400,2,170312414002,12
242200,2,170312422002,9
242100,1,170312421001,3
242500,1,170312425001,9
242500,2,170312425002,8
240900,1,170312409001,14
241000,1,170312410001,5
242700,1,170312427001,6
242600,4,170312426004,7
241400,3,170312414003,4
241000,2,170312410002,5
251200,4,170312512004,42
842100,4,170318421004,32
251300,5,170312513005,53
842100,6,170318421006,23
231100,1,170312311001,26
251000,1,170312510001,16
250600,4,170312506004,16
842100,2,170318421002,43
250700,1,170312507001,59
250800,1,170312508001,2
842100,3,170318421003,33
250700,4,170312507004,27
230900,1,170312309001,28
231200,3,170312312003,19
250600,1,170312506001,23
250800,2,170312508002,18
250600,3,170312506003,36
250700,5,170312507005,40
231200,5,170312312005,8
836600,2,170318366002,25
230600,4,170312306004,36
231200,2,170312312002,8
251300,3,170312513003,10
250600,2,170312506002,10
251300,1,170312513001,43
231200,4,170312312004,21
251100,4,170312511004,7
251300,2,170312513002,11
251200,1,170312512001,7
251100,1,170312511001,7
230600,6,170312306006,5
250700,2,170312507002,18
250700,3,170312507003,29
230700,3,170312307003,29
230600,3,170312306003,34
251100,3,170312511003,6
230600,2,170312306002,23
230800,1,170312308001,10
230700,4,170312307004,16
231200,1,170312312001,12
251300,4,170312513004,39
251200,3,170312512003,3
251200,2,170312512002,9
230900,2,170312309002,31
230600,5,170312306005,25
230900,3,170312309003,16
230700,2,170312307002,7
230600,1,170312306001,6
831300,1,170318313001,4
836600,1,170318366001,12
251100,2,170312511002,5
230700,1,170312307001,10
842100,1,170318421001,10
460200,1,170314602001,48
520200,2,170315202002,37
833900,1,170318339001,20
520500,2,170315205002,39
520300,1,170315203001,9
520100,1,170315201001,22
460400,3,170314604003,30
460100,1,170314601001,23
460500,1,170314605001,43
460500,4,170314605004,12
480500,1,170314805001,34
460200,2,170314602002,40
460700,3,170314607003,33
520600,1,170315206001,35
460400,1,170314604001,35
460301,3,170314603013,28
460301,1,170314603011,37
520300,4,170315203004,41
480400,7,170314804007,27
450300,1,170314503001,22
460302,3,170314603023,19
480100,2,170314801002,38
461000,1,170314610001,16
460700,2,170314607002,10
460400,4,170314604004,16
480400,6,170314804006,7
520400,2,170315204002,42
480400,5,170314804005,7
450300,4,170314503004,4
460600,1,170314606001,3
520300,2,170315203002,17
520300,3,170315203003,33
838800,1,170318388001,8
460301,2,170314603012,14
510300,4,170315103004,13
520500,3,170315205003,59
480400,1,170314804001,30
480400,2,170314804002,40
833900,2,170318339002,11
460100,2,170314601002,8
450300,2,170314503002,6
460100,3,170314601003,36
460500,5,170314605005,12
460500,7,170314605007,20
510200,3,170315102003,25
460500,6,170314605006,11
460302,4,170314603024,16
460100,4,170314601004,7
510300,2,170315103002,5
480400,3,170314804003,14
480100,1,170314801001,38
460400,2,170314604002,11
520500,1,170315205001,20
520200,3,170315202003,6
510200,2,170315102002,7
510100,2,170315101002,32
480400,4,170314804004,11
480500,3,170314805003,33
450300,3,170314503003,14
460500,2,170314605002,13
520400,3,170315204003,10
510100,1,170315101001,19
480500,2,170314805002,10
510300,3,170315103003,6
460700,1,170314607001,2
520200,1,170315202001,2
520400,1,170315204001,7
460302,2,170314603022,3
510200,1,170315102001,13
460302,1,170314603021,25
460500,3,170314605003,6
520400,4,170315204004,1
063400,1,170310634001,5
063100,1,170310631001,2
831900,1,170318319001,26
051200,2,170310512002,4
063200,6,170310632006,1
062100,2,170310621002,1
051200,1,170310512001,3
062800,2,170310628002,1
062500,1,170310625001,2
832000,1,170318320001,8
062100,3,170310621003,7
063000,2,170310630002,15
062800,1,170310628001,2
050700,1,170310507001,10
061500,1,170310615001,16
051300,1,170310513001,6
062600,1,170310626001,7
062300,1,170310623001,23
062200,2,170310622002,7
061901,3,170310619013,1
831900,2,170318319002,6
063000,3,170310630003,7
063200,3,170310632003,3
062000,1,170310620001,3
062800,3,170310628003,4
062900,2,170310629002,1
062700,3,170310627003,6
063000,1,170310630001,2
062400,1,170310624001,6
063400,2,170310634002,1
062900,3,170310629003,5
062100,1,170310621001,5
062200,1,170310622001,2
062700,1,170310627001,2
051300,2,170310513002,1
062900,1,170310629001,1
062700,2,170310627002,1
150200,1,170311502001,18
150700,3,170311507003,39
150300,3,170311503003,4
151100,3,170311511003,16
150200,5,170311502005,15
161000,1,170311610001,11
190200,1,170311902001,26
161200,2,170311612002,13
150700,4,170311507004,27
150700,1,170311507001,38
190200,4,170311902004,15
190100,1,170311901001,24
831700,1,170318317001,33
190200,2,170311902002,27
151001,2,170311510012,10
150700,2,170311507002,36
200100,3,170312001003,6
190200,3,170311902003,40
160200,4,170311602004,9
150300,4,170311503004,18
161300,4,170311613004,13
151100,2,170311511002,18
161300,2,170311613002,22
190300,1,170311903001,11
161200,1,170311612001,9
190300,3,170311903003,19
151100,1,170311511001,33
161100,2,170311611002,11
151002,2,170311510022,10
150800,5,170311508005,12
151100,4,170311511004,19
151002,3,170311510023,3
150800,2,170311508002,5
150800,4,170311508004,3
151001,1,170311510011,23
150800,3,170311508003,3
190300,2,170311903002,20
210400,1,170312104001,14
200100,2,170312001002,7
161000,2,170311610002,3
160300,1,170311603001,5
151002,4,170311510024,15
161300,3,170311613003,1
210400,2,170312104002,4
160300,3,170311603003,2
150800,1,170311508001,1
200100,1,170312001001,2
161100,1,170311611001,10
151002,1,170311510021,3
150300,5,170311503005,10
150200,3,170311502003,2
190300,4,170311903004,5
161300,1,170311613001,2
160300,2,170311603002,2
160200,3,170311602003,2
410600,2,170314106002,4
390400,2,170313904002,19
836100,1,170318361001,4
410200,1,170314102001,4
843600,2,170318436002,15
381400,1,170313814001,15
381200,2,170313812002,6
843600,1,170318436001,9
390400,1,170313904001,7
381800,2,170313818002,18
381800,1,170313818001,5
381200,1,170313812001,3
410900,2,170314109002,3
836300,2,170318363002,2
381900,2,170313819002,5
410500,2,170314105002,1
410500,1,170314105001,6
410600,1,170314106001,3
390600,2,170313906002,5
410900,1,170314109001,1
410700,1,170314107001,6
390600,1,170313906001,4
390700,2,170313907002,1
390500,1,170313905001,1
836100,3,170318361003,4
410900,3,170314109003,4
410800,2,170314108002,1
410800,1,170314108001,1
110501,3,170311105013,28
110502,1,170311105021,5
150300,1,170311503001,7
150300,2,170311503002,9
140400,1,170311404001,4
150401,2,170311504012,12
150401,3,170311504013,18
140400,4,170311404004,9
150501,3,170311505013,17
150401,1,170311504011,8
110400,1,170311104001,15
110400,3,170311104003,6
110200,2,170311102002,7
110400,2,170311104002,11
120400,3,170311204003,14
120400,1,170311204001,7
150200,4,170311502004,22
110300,5,170311103005,14
120400,2,170311204002,8
150501,2,170311505012,16
150300,7,170311503007,28
110502,2,170311105022,18
110300,3,170311103003,16
150300,6,170311503006,9
150200,2,170311502002,4
150401,4,170311504014,15
150501,1,170311505011,6
160200,1,170311602001,10
110300,1,170311103001,22
110300,2,170311103002,9
140400,3,170311404003,10
110501,1,170311105011,3
140400,5,170311404005,19
160100,1,170311601001,2
110300,4,170311103004,11
140500,1,170311405001,5
110501,5,170311105015,4
110501,4,170311105014,3
110200,1,170311102001,1
160100,2,170311601002,2
140500,2,170311405002,2
130200,1,170311302001,1
140500,3,170311405003,7
110501,2,170311105012,9
660600,2,170316606002,17
650100,2,170316501002,53
660400,4,170316604004,38
835000,3,170318350003,19
650100,4,170316501004,7
661000,4,170316610004,19
650302,1,170316503021,28
620400,2,170316204002,20
661000,3,170316610003,33
650301,2,170316503012,73
660800,2,170316608002,7
661100,5,170316611005,29
661100,1,170316611001,9
650200,6,170316502006,64
640100,1,170316401001,57
650200,5,170316502005,53
660800,5,170316608005,56
650500,2,170316505002,42
620300,2,170316203002,67
630900,2,170316309002,26
630800,3,170316308003,8
640800,1,170316408001,63
660400,3,170316604003,15
650301,3,170316503013,47
660400,2,170316604002,23
620300,3,170316203003,55
650400,4,170316504004,30
660500,1,170316605001,32
660900,2,170316609002,21
620300,5,170316203005,25
620400,4,170316204004,35
630900,1,170316309001,28
650302,2,170316503022,37
835100,4,170318351004,16
640800,2,170316408002,119
660600,5,170316606005,27
660600,4,170316606004,7
661000,5,170316610005,57
661100,2,170316611002,9
650200,2,170316502002,27
660302,2,170316603022,23
650100,3,170316501003,20
835100,3,170318351003,11
661100,3,170316611003,18
650400,3,170316504003,29
660800,3,170316608003,13
660900,3,170316609003,11
835100,2,170318351002,26
630900,3,170316309003,27
650301,1,170316503011,70
650200,3,170316502003,38
650301,4,170316503014,35
660900,1,170316609001,14
650200,1,170316502001,12
630800,1,170316308001,1
650200,4,170316502004,19
620300,6,170316203006,24
650100,1,170316501001,6
661100,4,170316611004,9
650400,5,170316504005,17
660800,1,170316608001,4
660500,2,170316605002,8
660301,1,170316603011,21
660800,4,170316608004,9
835000,5,170318350005,7
650400,1,170316504001,7
650400,2,170316504002,22
620300,1,170316203001,17
660302,3,170316603023,14
630800,4,170316308004,5
835000,2,170318350002,16
660600,3,170316606003,16
660302,1,170316603021,6
620400,1,170316204001,14
660400,1,170316604001,17
620300,4,170316203004,17
620400,3,170316204003,31
660500,4,170316605004,13
660302,4,170316603024,5
630800,2,170316308002,2
835000,4,170318350004,15
660500,3,170316605003,4
650500,1,170316505001,10
700402,2,170317004022,39
700100,2,170317001002,15
700302,4,170317003024,89
700501,3,170317005013,48
700402,3,170317004023,31
700302,3,170317003023,15
700302,2,170317003022,31
700100,1,170317001001,32
700501,5,170317005015,30
700501,6,170317005016,43
700502,2,170317005022,18
700302,1,170317003021,28
700301,1,170317003011,5
700501,1,170317005011,36
700501,4,170317005014,20
700401,4,170317004014,23
700401,1,170317004011,47
700401,2,170317004012,25
700402,1,170317004021,17
700401,3,170317004013,26
700200,4,170317002004,21
700200,3,170317002003,5
700301,3,170317003013,2
